Date,Ticker,Adj Close,Close,High,Low,Open,Volume
2023-08-03,RELIANCE.NS,2467.184814453125,2475.89990234375,2500.89990234375,2458.050048828125,2475.300048828125,5084175.0
2023-08-03,TCS.NS,3351.17724609375,3399.949951171875,3433.25,3368.0,3420.0,2026351.0
2023-08-04,HDFCBANK.NS,1629.9423828125,1652.199951171875,1656.5,1629.25,1635.1500244140625,18694152.0
2023-08-04,INFY.NS,1353.111083984375,1378.3499755859375,1385.9000244140625,1362.0,1368.9000244140625,5712345.0
2023-08-04,RELIANCE.NS,2500.71630859375,2509.550048828125,2516.0,2471.60009765625,2498.800048828125,11442805.0
2023-08-04,TCS.NS,3394.151611328125,3443.550048828125,3471.0,3401.25,3401.25,2248493.0
2023-08-07,HDFCBANK.NS,1629.0052490234375,1651.25,1663.0999755859375,1647.550048828125,1663.0999755859375,14150459.0
2023-08-07,INFY.NS,1367.492919921875,1393.0,1395.0,1377.0,1387.9000244140625,3729093.0
2023-08-07,RELIANCE.NS,2514.966064453125,2523.85009765625,2528.39990234375,2505.0,2521.0,2991435.0
2023-08-07,TCS.NS,3434.07080078125,3484.050048828125,3488.0,3441.25,3453.949951171875,1853889.0
2023-08-08,HDFCBANK.NS,1627.6734619140625,1649.9000244140625,1655.5999755859375,1642.050048828125,1651.699951171875,21886914.0
2023-08-08,INFY.NS,1364.7440185546875,1390.199951171875,1393.550048828125,1384.4000244140625,1392.8499755859375,4161877.0
2023-08-08,RELIANCE.NS,2499.8193359375,2508.64990234375,2534.449951171875,2499.550048828125,2528.0,4922036.0
2023-08-08,TCS.NS,3420.813720703125,3470.60009765625,3489.949951171875,3456.60009765625,3484.050048828125,1634225.0
2023-08-09,HDFCBANK.NS,1628.2652587890625,1650.5,1654.5,1631.0999755859375,1653.0,16680618.0
2023-08-09,INFY.NS,1368.8673095703125,1394.4000244140625,1396.0,1382.5,1384.0,4090828.0
2023-08-09,RELIANCE.NS,2516.311279296875,2525.199951171875,2529.0,2481.10009765625,2504.85009765625,5743293.0
2023-08-09,TCS.NS,3412.830078125,3462.5,3467.0,3425.050048828125,3464.89990234375,1794589.0
2023-08-10,HDFCBANK.NS,1613.8126220703125,1635.8499755859375,1654.25,1631.0,1647.050048828125,25390559.0
2023-08-10,INFY.NS,1363.664306640625,1389.0999755859375,1395.800048828125,1385.5999755859375,1391.5999755859375,3873025.0
2023-08-10,RELIANCE.NS,2527.521728515625,2536.449951171875,2550.0,2508.449951171875,2524.949951171875,7735299.0
2023-08-10,TCS.NS,3392.722412109375,3442.10009765625,3464.89990234375,3430.050048828125,3450.0,1096701.0
2023-08-11,HDFCBANK.NS,1596.992431640625,1618.800048828125,1638.4000244140625,1616.199951171875,1638.4000244140625,14112911.0
2023-08-11,INFY.NS,1346.7301025390625,1371.8499755859375,1396.8499755859375,1367.050048828125,1392.0,5783517.0
2023-08-11,RELIANCE.NS,2538.183837890625,2547.14990234375,2558.85009765625,2512.35009765625,2532.449951171875,11089665.0
2023-08-11,TCS.NS,3399.326416015625,3448.800048828125,3466.64990234375,3414.0,3438.10009765625,1679974.0
2023-08-14,HDFCBANK.NS,1589.1988525390625,1610.9000244140625,1615.0,1600.25,1611.0,15652205.0
2023-08-14,INFY.NS,1368.032958984375,1393.550048828125,1395.0,1365.5999755859375,1371.8499755859375,4304135.0
2023-08-14,RELIANCE.NS,2568.177978515625,2577.25,2582.300048828125,2525.0,2539.0,4787906.0
2023-08-14,TCS.NS,3400.361328125,3449.85009765625,3455.0,3411.0,3440.699951171875,1190425.0
2023-08-16,HDFCBANK.NS,1584.56201171875,1606.199951171875,1609.6500244140625,1581.300048828125,1583.0999755859375,17068771.0
2023-08-16,INFY.NS,1392.52587890625,1418.5,1419.949951171875,1405.4000244140625,1410.800048828125,7735313.0
2023-08-16,RELIANCE.NS,2566.08544921875,2575.14990234375,2582.800048828125,2551.0,2551.0,5101556.0
2023-08-16,TCS.NS,3408.788330078125,3458.39990234375,3466.0,3435.199951171875,3450.0,1328445.0
2023-08-17,HDFCBANK.NS,1575.7821044921875,1597.300048828125,1609.9000244140625,1594.0,1597.5999755859375,26442020.0
2023-08-17,INFY.NS,1385.7032470703125,1411.550048828125,1420.0,1406.0,1420.0,5618346.0
2023-08-17,RELIANCE.NS,2529.066162109375,2538.0,2578.10009765625,2532.85009765625,2567.10009765625,6836872.0
2023-08-17,TCS.NS,3386.463623046875,3435.75,3460.800048828125,3413.199951171875,3455.0,1843241.0
2023-08-18,HDFCBANK.NS,1569.3201904296875,1590.75,1596.300048828125,1585.5,1587.550048828125,12816683.0
2023-08-18,INFY.NS,1363.369873046875,1388.800048828125,1408.699951171875,1386.1500244140625,1403.699951171875,5134103.0
2023-08-18,RELIANCE.NS,2547.800048828125,2556.800048828125,2577.60009765625,2508.550048828125,2531.25,9319989.0
2023-08-18,TCS.NS,3318.79833984375,3367.10009765625,3410.0,3356.5,3410.0,2526749.0
2023-08-21,HDFCBANK.NS,1568.0870361328125,1589.5,1600.5,1587.0,1600.5,10918635.0
2023-08-21,INFY.NS,1379.665771484375,1405.4000244140625,1407.0,1387.1500244140625,1389.75,3032722.0
2023-08-21,RELIANCE.NS,2520.0,2520.0,2555.449951171875,2515.64990234375,2539.949951171875,4610873.0
2023-08-21,TCS.NS,3352.8525390625,3401.64990234375,3409.75,3372.0,3375.0,1375579.0
2023-08-22,HDFCBANK.NS,1561.378662109375,1582.699951171875,1598.0,1580.0,1596.3499755859375,16136785.0
2023-08-22,INFY.NS,1378.0460205078125,1403.75,1406.050048828125,1396.6500244140625,1404.699951171875,2890714.0
2023-08-22,RELIANCE.NS,2519.39990234375,2519.39990234375,2537.949951171875,2499.0,2516.89990234375,3856522.0
2023-08-22,TCS.NS,3333.63232421875,3382.14990234375,3411.0,3365.050048828125,3400.0,1222012.0
2023-08-23,HDFCBANK.NS,1565.22607421875,1586.5999755859375,1590.550048828125,1573.25,1580.0,18249294.0
2023-08-23,INFY.NS,1382.1690673828125,1407.949951171875,1416.5999755859375,1405.6500244140625,1416.0,2559125.0
2023-08-23,RELIANCE.NS,2522.199951171875,2522.199951171875,2542.85009765625,2516.949951171875,2524.199951171875,4758976.0
2023-08-23,TCS.NS,3349.501708984375,3398.25,3402.0,3376.0,3388.0,1330046.0
2023-08-24,HDFCBANK.NS,1558.0245361328125,1579.300048828125,1596.199951171875,1576.1500244140625,1593.300048828125,21572896.0
2023-08-24,INFY.NS,1397.5325927734375,1423.5999755859375,1425.050048828125,1414.449951171875,1421.5,5171963.0
2023-08-24,RELIANCE.NS,2479.800048828125,2479.800048828125,2539.89990234375,2471.0,2539.89990234375,7070010.0
2023-08-24,TCS.NS,3339.152099609375,3387.75,3413.050048828125,3378.10009765625,3408.0,1152881.0
2023-08-25,HDFCBANK.NS,1540.4642333984375,1561.5,1577.5,1558.4000244140625,1574.550048828125,15034878.0
2023-08-25,INFY.NS,1394.0966796875,1420.0999755859375,1422.5,1411.4000244140625,1413.0,4307172.0
2023-08-25,RELIANCE.NS,2468.35009765625,2468.35009765625,2505.0,2442.60009765625,2456.0,11111200.0
2023-08-25,TCS.NS,3332.794677734375,3381.300048828125,3385.800048828125,3350.25,3375.0,1158046.0
2023-08-28,HDFCBANK.NS,1556.495361328125,1577.75,1582.6500244140625,1561.5,1561.5,14433619.0
2023-08-28,INFY.NS,1389.7281494140625,1415.6500244140625,1424.800048828125,1411.4000244140625,1420.0999755859375,3133464.0
2023-08-28,RELIANCE.NS,2443.75,2443.75,2484.0,2431.10009765625,2472.0,6290413.0
2023-08-28,TCS.NS,3327.127197265625,3375.550048828125,3394.0,3360.10009765625,3394.0,1037485.0
2023-08-29,HDFCBANK.NS,1568.8763427734375,1590.300048828125,1592.6500244140625,1581.449951171875,1589.699951171875,17769466.0
2023-08-29,INFY.NS,1391.6915283203125,1417.6500244140625,1424.4000244140625,1415.300048828125,1424.0,3074444.0
2023-08-29,RELIANCE.NS,2420.35009765625,2420.35009765625,2453.449951171875,2408.14990234375,2452.050048828125,8438322.0
2023-08-29,TCS.NS,3327.718505859375,3376.14990234375,3389.550048828125,3365.0,3381.050048828125,944517.0
2023-08-30,HDFCBANK.NS,1557.4324951171875,1578.699951171875,1603.949951171875,1573.699951171875,1603.949951171875,14042102.0
2023-08-30,INFY.NS,1408.87109375,1435.1500244140625,1436.6500244140625,1424.0,1427.0,3070887.0
2023-08-30,RELIANCE.NS,2418.050048828125,2418.050048828125,2443.0,2415.0,2432.0,6084473.0
2023-08-30,TCS.NS,3342.30615234375,3390.949951171875,3408.10009765625,3383.050048828125,3398.0,1188200.0
2023-08-31,HDFCBANK.NS,1550.2801513671875,1571.449951171875,1583.1500244140625,1563.0999755859375,1579.0,50037886.0
2023-08-31,INFY.NS,1409.16552734375,1435.449951171875,1444.9000244140625,1428.6500244140625,1435.1500244140625,9792735.0
2023-08-31,RELIANCE.NS,2407.0,2407.0,2425.0,2399.89990234375,2423.0,10819300.0
2023-08-31,TCS.NS,3308.646240234375,3356.800048828125,3417.39990234375,3343.64990234375,3401.0,3417652.0
2023-09-01,HDFCBANK.NS,1553.4864501953125,1574.699951171875,1579.0,1559.3499755859375,1571.0,21613388.0
2023-09-01,INFY.NS,1417.4117431640625,1443.8499755859375,1446.0,1428.199951171875,1430.949951171875,3582133.0
2023-09-01,RELIANCE.NS,2412.64990234375,2412.64990234375,2425.64990234375,2401.64990234375,2406.550048828125,9056421.0
2023-09-01,TCS.NS,3330.724609375,3379.199951171875,3389.0,3356.800048828125,3366.0,1277950.0
2023-09-04,HDFCBANK.NS,1563.203857421875,1584.550048828125,1591.449951171875,1574.9000244140625,1590.0,12536819.0
2023-09-04,INFY.NS,1438.272705078125,1465.0999755859375,1470.0,1434.699951171875,1443.0,4609014.0
2023-09-04,RELIANCE.NS,2410.699951171875,2410.699951171875,2423.64990234375,2405.300048828125,2412.64990234375,4673813.0
2023-09-04,TCS.NS,3369.461181640625,3418.5,3432.85009765625,3370.050048828125,3378.0,1828332.0
2023-09-05,HDFCBANK.NS,1553.683837890625,1574.9000244140625,1588.4000244140625,1570.5999755859375,1588.4000244140625,19356041.0
2023-09-05,INFY.NS,1451.8199462890625,1478.9000244140625,1480.050048828125,1456.5,1465.0,5496840.0
2023-09-05,RELIANCE.NS,2423.60009765625,2423.60009765625,2433.949951171875,2412.449951171875,2420.0,4337938.0
2023-09-05,TCS.NS,3380.155517578125,3429.35009765625,3447.0,3405.14990234375,3420.0,1501842.0
2023-09-06,HDFCBANK.NS,1574.0062255859375,1595.5,1600.0,1574.9000244140625,1576.800048828125,28160455.0
2023-09-06,INFY.NS,1450.396484375,1477.449951171875,1482.9000244140625,1463.300048828125,1481.9000244140625,5075786.0
2023-09-06,RELIANCE.NS,2428.699951171875,2428.699951171875,2436.14990234375,2417.25,2421.10009765625,4100185.0
2023-09-06,TCS.NS,3380.697509765625,3429.89990234375,3443.89990234375,3398.10009765625,3434.0,1314818.0
2023-09-07,HDFCBANK.NS,1589.1494140625,1610.8499755859375,1614.0,1587.1500244140625,1595.5,17104171.0
2023-09-07,INFY.NS,1439.3524169921875,1466.199951171875,1473.4000244140625,1462.050048828125,1470.5999755859375,4411743.0
2023-09-07,RELIANCE.NS,2432.0,2432.0,2438.25,2411.0,2421.699951171875,6826286.0
2023-09-07,TCS.NS,3405.68359375,3455.25,3460.0,3422.300048828125,3430.800048828125,1885092.0
2023-09-08,HDFCBANK.NS,1601.5303955078125,1623.4000244140625,1632.9000244140625,1607.5999755859375,1608.300048828125,17251105.0
2023-09-08,INFY.NS,1442.690185546875,1469.5999755859375,1474.75,1460.199951171875,1463.5,3125838.0
2023-09-08,RELIANCE.NS,2448.199951171875,2448.199951171875,2456.0,2422.949951171875,2440.0,11554644.0
2023-09-08,TCS.NS,3392.525390625,3441.89990234375,3465.0,3435.050048828125,3455.25,1518917.0
2023-09-11,HDFCBANK.NS,1609.8172607421875,1631.800048828125,1636.5,1624.0,1628.9000244140625,15786511.0
2023-09-11,INFY.NS,1449.414794921875,1476.449951171875,1478.050048828125,1464.5,1469.5999755859375,4182226.0
2023-09-11,RELIANCE.NS,2474.60009765625,2474.60009765625,2476.85009765625,2452.0,2452.0,6635537.0
2023-09-11,TCS.NS,3430.719482421875,3480.64990234375,3485.699951171875,3445.0,3462.0,1783604.0
2023-09-12,HDFCBANK.NS,1614.8485107421875,1636.9000244140625,1642.9000244140625,1625.050048828125,1640.0,19516670.0
2023-09-12,INFY.NS,1473.6134033203125,1501.0999755859375,1504.0,1477.0999755859375,1482.5,6793161.0
2023-09-12,RELIANCE.NS,2438.85009765625,2438.85009765625,2483.0,2435.949951171875,2483.0,8127833.0
2023-09-12,TCS.NS,3529.432861328125,3580.800048828125,3589.89990234375,3483.0,3492.0,4476016.0
2023-09-13,HDFCBANK.NS,1621.7542724609375,1643.9000244140625,1651.5999755859375,1628.5999755859375,1631.300048828125,23210047.0
2023-09-13,INFY.NS,1470.913818359375,1498.3499755859375,1505.0,1488.6500244140625,1505.0,4804686.0
2023-09-13,RELIANCE.NS,2451.050048828125,2451.050048828125,2462.64990234375,2426.25,2440.0,6401669.0
2023-09-13,TCS.NS,3516.668701171875,3567.85009765625,3588.85009765625,3545.0,3571.10009765625,1754929.0
2023-09-14,HDFCBANK.NS,1620.7677001953125,1642.9000244140625,1650.0,1635.0999755859375,1644.25,11769424.0
2023-09-14,INFY.NS,1479.356201171875,1506.949951171875,1512.550048828125,1499.1500244140625,1505.0,6444213.0
2023-09-14,RELIANCE.NS,2453.300048828125,2453.300048828125,2465.800048828125,2445.0,2460.0,4604818.0
2023-09-14,TCS.NS,3508.980712890625,3560.050048828125,3597.699951171875,3545.60009765625,3570.050048828125,2604721.0
2023-09-15,HDFCBANK.NS,1639.36376953125,1661.75,1670.0,1650.0,1650.0,86705601.0
2023-09-15,INFY.NS,1483.921142578125,1511.5999755859375,1518.4000244140625,1509.0,1518.0,8657816.0
2023-09-15,RELIANCE.NS,2457.85009765625,2457.85009765625,2468.0,2449.5,2468.0,12734296.0
2023-09-15,TCS.NS,3546.681640625,3598.300048828125,3607.35009765625,3562.449951171875,3567.85009765625,2952897.0
2023-09-18,HDFCBANK.NS,1607.1043701171875,1629.050048828125,1655.0,1626.0999755859375,1653.75,18528144.0
2023-09-18,INFY.NS,1464.4837646484375,1491.800048828125,1504.9000244140625,1488.0,1504.9000244140625,3991916.0
2023-09-18,RELIANCE.NS,2436.449951171875,2436.449951171875,2451.0,2432.050048828125,2440.050048828125,3758150.0
2023-09-18,TCS.NS,3554.4189453125,3606.14990234375,3619.300048828125,3575.25,3580.050048828125,1395753.0
2023-09-20,HDFCBANK.NS,1542.6346435546875,1563.699951171875,1599.0,1560.4000244140625,1599.0,57737324.0
2023-09-20,INFY.NS,1462.962158203125,1490.25,1495.0999755859375,1476.199951171875,1476.199951171875,4169337.0
2023-09-20,RELIANCE.NS,2382.14990234375,2382.14990234375,2427.60009765625,2355.0,2423.050048828125,28540942.0
2023-09-20,TCS.NS,3554.320556640625,3606.050048828125,3625.0,3580.0,3580.0,1649396.0
2023-09-21,HDFCBANK.NS,1532.424072265625,1553.3499755859375,1568.949951171875,1537.050048828125,1553.0,36420721.0
2023-09-21,INFY.NS,1474.2515869140625,1501.75,1504.550048828125,1476.0,1486.550048828125,6779195.0
2023-09-21,RELIANCE.NS,2364.800048828125,2364.800048828125,2390.10009765625,2360.0,2374.949951171875,6113091.0
2023-09-21,TCS.NS,3533.868408203125,3585.300048828125,3605.0,3528.0,3588.550048828125,2004073.0
2023-09-22,HDFCBANK.NS,1509.0433349609375,1529.6500244140625,1564.4000244140625,1523.75,1559.0,30852125.0
2023-09-22,INFY.NS,1468.754150390625,1496.1500244140625,1506.949951171875,1485.199951171875,1491.9000244140625,5455613.0
2023-09-22,RELIANCE.NS,2354.949951171875,2354.949951171875,2382.449951171875,2350.0,2376.0,9588393.0
2023-09-22,TCS.NS,3551.955078125,3603.64990234375,3633.75,3565.050048828125,3584.0,1989083.0
2023-09-25,HDFCBANK.NS,1510.3751220703125,1531.0,1540.699951171875,1525.0,1525.0,20104377.0
2023-09-25,INFY.NS,1447.156982421875,1474.1500244140625,1489.8499755859375,1471.550048828125,1489.8499755859375,4217863.0
2023-09-25,RELIANCE.NS,2340.449951171875,2340.449951171875,2360.699951171875,2335.10009765625,2350.39990234375,7127442.0
2023-09-25,TCS.NS,3525.835205078125,3577.14990234375,3620.0,3558.64990234375,3602.5,1238778.0
2023-09-26,HDFCBANK.NS,1516.935546875,1537.6500244140625,1540.0,1525.0,1525.0,13787654.0
2023-09-26,INFY.NS,1433.9041748046875,1460.6500244140625,1479.9000244140625,1459.0,1479.1500244140625,3996528.0
2023-09-26,RELIANCE.NS,2342.5,2342.5,2350.199951171875,2335.60009765625,2338.550048828125,5043891.0
